Code,Name,Product Group,Stock Unit,Part Number,DD Code,DMI Code,Schein Code,Henry Schein Sales Price (€),Variance (Henry Schein),Henry Schein URL,DMI IE Notes,DMI UK Notes,DentalSky Notes,Dontalia Notes,Henry Schein Notes,DMI IE Product,DMI UK Product,DentalSky Product,Dontalia Product,Henry Schein Product,DMI IE Pack Flag,DMI UK Pack Flag,DentalSky Pack Flag,Dontalia Pack Flag,Henry Schein Pack Flag,DMI IE Adjusted Variance,DMI UK Adjusted Variance,DentalSky Adjusted Variance,Dontalia Adjusted Variance,Henry Schein Adjusted Variance
DUA039,AEI Gracey 15-16 XP (3/8)   Orange (AEG15-16XPX),INSTRUMENTS & ACCESSORIES,Each,AEG15-16XPX,DUA039,AMER-AEG15-16XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA062,AEI Gracey 16 XP Quik Tip (AEG16XPQT),INSTRUMENTS & ACCESSORIES,Each,AEG16XPQT,DUA062,AMER-AEG16XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA040,AEI Gracey 17-18 XP (3/8)  Blue (AEG17-18XPX),INSTRUMENTS & ACCESSORIES,Each,AEG17-18XPX,DUA040,AMER-AEG17-18XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS220,AEI Gracey 17-18 XP (3/8)  Blue (AEG17-18XPXE),INSTRUMENTS & ACCESSORIES,Each,AEG17-18XPXE,,AMER-AEG17-18XPXE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA131,AEI Gracey 2 XP Quik-Tip (AEG2XPQT),INSTRUMENTS & ACCESSORIES,Each,AEG2XPQT,DUA131,AMER-AEG2XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA056,AEI Gracey 7 XP Quik Tip (AEG7XPQT),INSTRUMENTS & ACCESSORIES,Each,AEG7XPQT,DUA056,AMER-AEG7XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA035,AEI Gracey 7-8     (3/8) Green (AEG7-8X),INSTRUMENTS & ACCESSORIES,Each,AEG7-8X,DUA035,AMER-AEG7-8X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA132,AEI Gracey 8 XP Quik-Tip (AEG8XPQT),INSTRUMENTS & ACCESSORIES,Each,AEG8XPQT,DUA132,AMER-AEG8XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA036,AEI Gracey 9-10 XP (3/8) Red (AEG9-10XPX),INSTRUMENTS & ACCESSORIES,Each,AEG9-10XPX,DUA036,AMER-AEG9-10XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA156,AEI Gracey Access 00-0 XP (3/8) Purple (AEGA00-0XPX) - Each,INSTRUMENTS & ACCESSORIES,Each,AEGA00-0XPX,DUA156,AMER-AEGA00-0XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA122,AEI Gracey Access 1 Pro Thin XP Quik-Tip (AEGA1TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA1TXPQT,DUA122,AMER-AEGA1TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA053,AEI Gracey Access 11 XP Quik Tip (AEGA11XPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA11XPQT,DUA053,AMER-AEGA11XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA043,AEI Gracey Access 11-12 XP (3/8) Orange (AEGA11-12XPX),INSTRUMENTS & ACCESSORIES,Each,AEGA11-12XPX,DUA043,AMER-AEGA11-12XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA041,AEI Gracey Access 1-2 XP (3/8) Purple (AEGA1-2XPX),INSTRUMENTS & ACCESSORIES,Each,AEGA1-2XPX,DUA041,AMER-AEGA1-2XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA054,AEI Gracey Access 12 XP Quik Tip (AEGA12XPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA12XPQT,DUA054,AMER-AEGA12XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA049,AEI Gracey Access 13 Pro Thin XP Quik Tip (AEGA13TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA13TXPQT,DUA049,AMER-AEGA13TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA055,AEI Gracey Access 13 XP Quik Tip (AEGA13XPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA13XPQT,DUA055,AMER-AEGA13XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA044,AEI Gracey Access 13-14 XP (3/8) Blue (AEGA13-14XPX),INSTRUMENTS & ACCESSORIES,Each,AEGA13-14XPX,DUA044,AMER-AEGA13-14XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA050,AEI Gracey Access 14 Pro Thin XP Quik Tip (AEGA14TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA14TXPQT,DUA050,AMER-AEGA14TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA051,AEI Gracey Access 15 Pro Thin XP Quik Tip (AEGA15TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA15TXPQT,DUA051,AMER-AEGA15TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA045,AEI Gracey Access 15-16 XP (3/8) Orange (AEGA15-16XPX),INSTRUMENTS & ACCESSORIES,Each,AEGA15-16XPX,DUA045,AMER-AEGA15-16XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA052,AEI Gracey Access 16 Pro Thin XP Quik Tip (AEGA16TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA16TXPQT,DUA052,AMER-AEGA16TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA046,AEI Gracey Access 2 Pro Thin XP Quik Tip (AEGA2TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA2TXPQT,DUA046,AMER-AEGA2TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA139,AEI Gracey Access 2 XP Quik-Tip (AEGA2XPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA2XPQT,DUA139,AMER-AEGA2XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA047,AEI Gracey Access 7 Pro Thin XP Quik Tip (AEGA7TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA7TXPQT,DUA047,AMER-AEGA7TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA042,AEI Gracey Access 7-8 XP (3/8) Green (AEGA7-8XPX),INSTRUMENTS & ACCESSORIES,Each,AEGA7-8XPX,DUA042,AMER-AEGA7-8XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA048,AEI Gracey Access 8 Pro Thin XP Quik Tip (AEGA8TXPQT),INSTRUMENTS & ACCESSORIES,Each,AEGA8TXPQT,DUA048,AMER-AEGA8TXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA077,AEI Gracey Deep Pocket 11-12 XP (3/8) Orange (AEGDP11-12XPX),INSTRUMENTS & ACCESSORIES,Each,AEGDP11-12XPX,DUA077,AMER-AEGDP11-12XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA079,AEI Gracey Deep Pocket 13-14 XP (3/8)  Blue (AEGDP13-14XPX),INSTRUMENTS & ACCESSORIES,Each,AEGDP13-14XPX,DUA079,AMER-AEGDP13-14XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA078,AEI Gracey Deep Pocket 15-16 XP (3/8) Orange (AEGDP15-16XPX),INSTRUMENTS & ACCESSORIES,Each,AEGDP15-16XPX,DUA078,AMER-AEGDP15-16XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA204,"AEI Halsted Moquito Clamp, curved, 14cm (AESCHMC)",INSTRUMENTS & ACCESSORIES,Each,AESCHMC,DUA204,AMER-AESCHMC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA203,"AEI Halsted Mosquito Clamp, straight, 14cm (AESCHMS)",INSTRUMENTS & ACCESSORIES,Each,AESCHMS,DUA203,AMER-AESCHMS,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA239,AEI Heidbrink Root Tip Elevator #1 - fine (AESREHEID1),INSTRUMENTS & ACCESSORIES,Each,AESREHEID1,DUA239,AMER-AESREHEID1,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA241,AEI Heidbrink Root Tip Elevator #3 - strong (AESREHEID3),INSTRUMENTS & ACCESSORIES,Each,AESREHEID3,DUA241,AMER-AESREHEID3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA240,AEI Heidbrink Root TipElevator #2 - medium (AESREHEID2),INSTRUMENTS & ACCESSORIES,Each,AESREHEID2,DUA240,AMER-AESREHEID2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS203,AEI Hirschfeld 5-11 File (H1-5) (AEFH5-11) - Each,INSTRUMENTS & ACCESSORIES,Each,AEFH5-11,,AMER-AEFH5-11,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA107,AEI Implant Instrument 204S (3/8) Green (AEII204SX),INSTRUMENTS & ACCESSORIES,Each,AEII204SX,DUA107,AMER-AEII204SX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA104,AEI Implant Instrument B5-6 (3/8) Green (AEIIB5-6X),INSTRUMENTS & ACCESSORIES,Each,AEIIB5-6X,DUA104,AMER-AEIIB5-6X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA106,AEI Implant Instrument L3-4 (3/8) Green (AEIIL3-4X),INSTRUMENTS & ACCESSORIES,Each,AEIIL3-4X,DUA106,AMER-AEIIL3-4X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA105,AEI Implant Instrument N128-L5 (3/8) Green (AEIIN128-L5X),INSTRUMENTS & ACCESSORIES,Each,AEIIN128-L5X,DUA105,AMER-AEIIN128-L5X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA190,"AEI Iris Scissors curved SuperCut, 11cm (AESSIRCSC)",INSTRUMENTS & ACCESSORIES,Each,AESSIRCSC,DUA190,AMER-AESSIRCSC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA189,"AEI Iris Scissors curved, 11cm (AESSIRC)",INSTRUMENTS & ACCESSORIES,Each,AESSIRC,DUA189,AMER-AESSIRC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA188,AEI Iris Scissors straight SuperCut. 11 cm (AESSIRSSC),INSTRUMENTS & ACCESSORIES,Each,AESSIRSSC,DUA188,AMER-AESSIRSSC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA187,"AEI Iris Scissors straight, 11 cm (AESSIRS)",INSTRUMENTS & ACCESSORIES,Each,AESSIRS,DUA187,AMER-AESSIRS,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA191,"AEI La Grange, S-Shape Scissors, SuperCut, 11,5cm (AESSLGSC)",INSTRUMENTS & ACCESSORIES,Each,AESSLGSC,DUA191,AMER-AESSLGSC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA024,AEI Langer 1-2   (3/8)  Red (AECL1-2X),INSTRUMENTS & ACCESSORIES,Each,AECL1-2X,DUA024,AMER-AECL1-2X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA025,AEI Langer 3-4 XP (3/8) Red (AECL3-4XPX),INSTRUMENTS & ACCESSORIES,Each,AECL3-4XPX,DUA025,AMER-AECL3-4XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS195,AEI Langer 5-6 XP (3/8) Green (AECL5-6XPX),INSTRUMENTS & ACCESSORIES,Each,AECL5-6XPX,,AMER-AECL5-6XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA244,"AEI LiftaLUX Elevator 3mm curved, ergonomic (AESREC3)",INSTRUMENTS & ACCESSORIES,Each,AESREC3,DUA244,AMER-AESREC3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA242,"AEI LiftaLUX Elevator 3mm straight, ergonomic (AESRES3)",INSTRUMENTS & ACCESSORIES,Each,AESRES3,DUA242,AMER-AESRES3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA245,"AEI LiftaLUX Elevator 4mm curved, ergonomic (AESREC4)",INSTRUMENTS & ACCESSORIES,Each,AESREC4,DUA245,AMER-AESREC4,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA243,"AEI LiftaLUX Elevator 4mm straight, ergonomic (AESRES4)",INSTRUMENTS & ACCESSORIES,Each,AESRES4,DUA243,AMER-AESRES4,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA166,AEI London College smooth handle (AESCT10),INSTRUMENTS & ACCESSORIES,Each,AESCT10,DUA166,AMER-AESCT10,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA167,"AEI London College tweezers, ribbed handle (AESCT5)",INSTRUMENTS & ACCESSORIES,Each,AESCT5,DUA167,AMER-AESCT5,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA232,AEI Low Roots and Narrow Incisors Extraction Forceps (AESEF),INSTRUMENTS & ACCESSORIES,Each,AESEFR,DUA232,AMER-AESEFR,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Deep Grip Low Roots and Narrow Incisors Extraction Forceps, Ergonomic 1","American Eagle Deep Grip Low Roots and Narrow Incisors Extraction Forceps, Ergonomic 1",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA231,"AEI Lower front, Canines and Premolars Extraction Forceps",INSTRUMENTS & ACCESSORIES,Each,AESEFLCP,DUA231,AMER-AESEFLCP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA234,AEI Lower Molars and 3rd Molars Extraction Forceps (AESEFLM),INSTRUMENTS & ACCESSORIES,Each,AESEFLM,DUA234,AMER-AESEFLM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA209,"AEI Lucas Surgical Curette 2,0mm, ergonomic (AESSCLU11)",INSTRUMENTS & ACCESSORIES,Each,AESSCLU11,DUA209,AMER-AESSCLU11,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA207,"AEI Lucas Surgical Curette 2,5mm, ergonomic (AESSCLU22)",INSTRUMENTS & ACCESSORIES,Each,AESSCLU22,DUA207,AMER-AESSCLU22,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA208,"AEI Lucas Surgical Curette 3,0mm, ergonomic (AESSCLU33)",INSTRUMENTS & ACCESSORIES,Each,AESSCLU33,DUA208,AMER-AESSCLU33,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA255,AEI Luniatscheck (AESGP),INSTRUMENTS & ACCESSORIES,Each,AESGP,DUA255,AMER-AESGP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA100,AEI M5 Series - XP Technology® M5-Anterior (M5-ANTER),INSTRUMENTS & ACCESSORIES,Each,M5-ANTER,DUA100,AMER-M5-ANTER,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA103,AEI M5 Series - XP Technology® M5-Carve (M5-CARVE),INSTRUMENTS & ACCESSORIES,Each,M5-CARVE,DUA103,AMER-M5-CARVE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA101,AEI M5 Series - XP Technology® M5-Mini (M5-MINI),INSTRUMENTS & ACCESSORIES,Each,M5-MINI,DUA101,AMER-M5-MINI,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA102,AEI M5 Series - XP Technology® M5-Pack (M5-PACK),INSTRUMENTS & ACCESSORIES,Each,M5-PACK,DUA102,AMER-M5-PACK,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA099,AEI M5 Series - XP Technology® M5-Sculpt (M5-SCULPT),INSTRUMENTS & ACCESSORIES,Each,M5-SCULPT,DUA099,AMER-M5-SCULPT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA027,AEI McCall 13-14  XP  (3/8) Yellow (AECM13-14XPX),INSTRUMENTS & ACCESSORIES,Each,AECM13-14XPX,DUA027,AMER-AECM13-14XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA026,AEI McCall 17-18  XP   (3/8)  Black (AECM17-18XPX),INSTRUMENTS & ACCESSORIES,Each,AECM17-18XPX,DUA026,AMER-AECM17-18XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS201,AEI McCall 17-18S  XP (3/8) Black (AECM17-18SXPX) - Each,INSTRUMENTS & ACCESSORIES,Each,AECM17-18S,,AMER-AECM17-18S,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA195,"AEI Metzenbaum dissection Scissors, curved, SuperCut,14 cm",INSTRUMENTS & ACCESSORIES,Each,AESSMETSSC,DUA195,AMER-AESSMETSSC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA265,AEI Micro Blade Holder (AESMSSHM),INSTRUMENTS & ACCESSORIES,Each,AESMSSHM,DUA265,AMER-AESMSSHM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA264,AEI Micro Cooley atraumatic tweezer (AESMSTCO),INSTRUMENTS & ACCESSORIES,Each,AESMSTCO,DUA264,AMER-AESMSTCO,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA206,"AEI Micro Mosquito clamp, curved, 12cm (AESCMMOC)",INSTRUMENTS & ACCESSORIES,Each,AESCMMOC,DUA206,AMER-AESCMMOC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA205,"AEI Micro Mosquito Clamp, straight, 12cm (AESCMMOS)",INSTRUMENTS & ACCESSORIES,Each,AESCMMOS,DUA205,AMER-AESCMMOS,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA262,AEI Micro Needleholder (AESMSNH),INSTRUMENTS & ACCESSORIES,Each,AESMSNH,DUA262,AMER-AESMSNH,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA266,"AEI Micro Scissors SuperCut, micro serrated (AESMSSSM)",INSTRUMENTS & ACCESSORIES,Each,AESMSSSM,DUA266,AMER-AESMSSSM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA263,AEI Micro Surgical tweezer 1x2 teeth (AESMSSTT),INSTRUMENTS & ACCESSORIES,Each,AESMSSTT,DUA263,AMER-AESMSSTT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA267,AEI Micro Suture tweezer (AESMSSTD),INSTRUMENTS & ACCESSORIES,Each,AESMSSTD,DUA267,AMER-AESMSSTD,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA257,AEI Mini Friedmann (AESBRFRIEM),INSTRUMENTS & ACCESSORIES,Each,AESBRFRIEM,DUA257,AMER-AESBRFRIEM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA163,AEI Mirror Handle Ergonomic (AESH51),INSTRUMENTS & ACCESSORIES,Each,AESH51,DUA163,AMER-AESH51,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA164,AEI Mirror Handle ergonomic with visual Endo scale (0-30mm),INSTRUMENTS & ACCESSORIES,Each,AESH51E,DUA164,AMER-AESH51E,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS221,AEI Mopper Super Plugger Med-Lg TiN (AEC/PMSPMLTN) - Each,INSTRUMENTS & ACCESSORIES,Each,AEC/PMSPMLTN,,AMER-AEC/PMSPMLTN,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA200,AEI Needle Holder Crile Wood TC DeBakey TC needleholder 18cm,INSTRUMENTS & ACCESSORIES,Each,AESNHDB,DUA200,AMER-AESNHDB,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA199,"AEI Needle Holder Lichtenberg Ryder, TC, 17cm (AESNHLR)",INSTRUMENTS & ACCESSORIES,Each,AESNHLR,DUA199,AMER-AESNHLR,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA202,"AEI Needle Holder Makro/Mikro,TC, 18 cm (AESNHBA)",INSTRUMENTS & ACCESSORIES,Each,AESNHBA,DUA202,AMER-AESNHBA,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA197,"AEI Needle Holder Mayo Hegar, TC, 16cm (AESNHMH2)",INSTRUMENTS & ACCESSORIES,Each,AESNHMH2,DUA197,AMER-AESNHMH2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA198,"AEI Needle Holder Mayo Hegar, TC, 18cm (AESNHMH3)",INSTRUMENTS & ACCESSORIES,Each,AESNHMH3,DUA198,AMER-AESNHMH3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA201,"AEI Needle Holder Swedish pattern, Micro, TC (AESNHSWE)",INSTRUMENTS & ACCESSORIES,Each,AESNHSWE,DUA201,AMER-AESNHSWE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA259,"AEI Orban Periodontal Knife 1-2, ergonomic (AESMSKO)",INSTRUMENTS & ACCESSORIES,Each,AESMSKO,DUA259,AMER-AESMSKO,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
